name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"13.073091, 121.388563",3/3/2011,82.7,75.3,77.7,89.7,75.3,78.6,72.9,85.21,0.02,,12.5,,,,,6.7,65,1010.9,96.3,7.1,,,,,2011-03-03T06:09:39,2011-03-03T18:03:32,1,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",3/4/2011,80.9,73.7,77.4,86.5,73.7,78.2,73.2,86.77,0.05,,25,,,,,6.7,78,1010.7,91.3,7,,,,,2011-03-04T06:09:05,2011-03-04T18:03:41,1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",3/5/2011,82.1,74.4,77.8,88.8,74.4,78.7,73.3,86.11,0.04,,25,,,,,6.7,73.8,1011.5,78.8,8.6,,,,,2011-03-05T06:08:30,2011-03-05T18:03:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",3/6/2011,83.9,75.8,79.5,92.1,75.8,82.2,74.6,85.36,0.24,,12.5,,,,,6.7,86.3,1011.9,62.5,8.7,,,,,2011-03-06T06:07:55,2011-03-06T18:03:57,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",3/7/2011,85.7,76.7,80.5,95.1,76.7,84.6,75.6,85.52,0.08,,12.5,,,,,6.7,80,1010.9,62.5,8.6,,,,,2011-03-07T06:07:20,2011-03-07T18:04:05,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",3/8/2011,83.9,74.6,78.8,92.5,74.6,81.5,74.8,87.09,0.31,,37.5,,,,,8.9,91.4,1011.5,70,8.6,,,,,2011-03-08T06:06:43,2011-03-08T18:04:12,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,98431099999
"13.073091, 121.388563",3/9/2011,83.4,75.3,78.7,91.2,75.3,80.6,73.3,83.91,0,,0,,,,,8.9,62.9,1013.4,84.3,9.1,,,,,2011-03-09T06:06:07,2011-03-09T18:04:19,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",3/10/2011,83.4,73.7,78.1,90.6,73.7,79,73.1,84.73,0.2,,25,,,,,6.7,65.7,1013.5,76.3,8.3,,,,,2011-03-10T06:05:30,2011-03-10T18:04:26,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",3/11/2011,83.9,73.5,78.4,89.7,73.5,80.2,70.9,78.01,0,,0,,,,,4.5,93.8,1013.4,60,8.7,,,,,2011-03-11T06:04:52,2011-03-11T18:04:32,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",3/12/2011,82.7,75.3,78.5,88.2,75.3,80.4,71.7,79.92,0,,0,,,,,4.5,97.5,1012.9,80,9,,,,,2011-03-12T06:04:15,2011-03-12T18:04:38,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",3/13/2011,82.7,75.5,78.2,88.5,75.5,79.1,72.1,81.84,0,,0,,,,,4.5,105.7,1011.8,92.9,8.4,,,,,2011-03-13T06:03:37,2011-03-13T18:04:44,0.28,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",3/14/2011,83,77.1,79.4,89.9,77.1,81.8,74.6,85.68,0,,0,,,,,6.7,105,1010.6,96.3,7.6,,,,,2011-03-14T06:02:58,2011-03-14T18:04:50,0.33,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",3/15/2011,80.7,75.3,77.7,85.6,75.3,78.4,72.3,83.44,0.04,,14.29,,,,,4.5,90,1010.2,97.1,7.5,,,,,2011-03-15T06:02:20,2011-03-15T18:04:55,0.38,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",3/16/2011,83,73.7,78.4,88.7,73.7,80.2,70.8,77.62,0.08,,25,,,,,4.5,87.5,1011.8,92.5,7.8,,,,,2011-03-16T06:01:41,2011-03-16T18:05:00,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",3/17/2011,83.6,76.2,79.4,90.5,76.2,81,71.6,77.39,0,,0,,,,,8.9,67.5,1013.1,92.5,7.1,,,,,2011-03-17T06:01:02,2011-03-17T18:05:05,0.46,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",3/18/2011,78.9,74.6,77.3,78.9,74.6,77.4,71.9,83.62,0.01,,14.29,,,,,6.7,65.7,1012.9,100,7.5,,,,,2011-03-18T06:00:22,2011-03-18T18:05:10,0.49,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",3/19/2011,83.6,74.6,79.1,91.7,74.6,81.7,73.2,82.54,0,,0,,,,,6.7,77.5,1011.3,95,8.7,,,,,2011-03-19T05:59:43,2011-03-19T18:05:14,0.5,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",3/20/2011,83.6,77.1,79.3,91.2,77.1,80.4,74.2,84.52,0,,0,,,,,4.5,102.9,1011,94.3,8.3,,,,,2011-03-20T05:59:03,2011-03-20T18:05:19,0.51,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",3/21/2011,85.2,78.5,81.7,96.6,78.5,86.9,76.6,84.8,0.04,,16.67,,,,,4.5,70,1010.3,93.3,9.7,,,,,2011-03-21T05:58:24,2011-03-21T18:05:23,0.53,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",3/22/2011,85.7,78.2,81.2,97.5,78.2,85.8,75.7,83.53,0.01,,12.5,,,,,6.7,80,1010.1,81.3,8.5,,,,,2011-03-22T05:57:44,2011-03-22T18:05:27,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",3/23/2011,82.5,76.4,79.4,88.8,76.4,81.6,73.5,82.35,0,,0,,,,,6.7,72.9,1011.3,95,7.6,,,,,2011-03-23T05:57:04,2011-03-23T18:05:31,0.6,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",3/24/2011,85.7,77.3,80.6,93.7,77.3,83.8,73.6,79.6,0,,12.5,,,,,6.7,98.8,1011.9,92.5,8.1,,,,,2011-03-24T05:56:24,2011-03-24T18:05:35,0.65,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",3/25/2011,81.2,75.8,78.3,85.6,75.8,79.5,72.6,82.93,0.08,,14.29,,,,,6.7,72,1012.3,97.1,6.7,,,,,2011-03-25T05:55:44,2011-03-25T18:05:39,0.7,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",3/26/2011,83.9,74.4,78.2,89.4,74.4,79.5,71.4,79.94,0.08,,12.5,,,,,8.9,65.7,1012.9,96.3,8.4,,,,,2011-03-26T05:55:03,2011-03-26T18:05:43,0.75,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",3/27/2011,79.4,73.5,75.6,79.4,73.5,75.6,72,88.5,0.03,,12.5,,,,,2.2,150,1012.3,98.8,8.3,,,,,2011-03-27T05:54:23,2011-03-27T18:05:47,0.81,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",3/28/2011,79.1,73.7,76.4,79.1,73.7,76.4,72.5,88.08,0.18,,37.5,,,,,6.7,56.7,1011.4,98.8,8.1,,,,,2011-03-28T05:53:43,2011-03-28T18:05:50,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,98431099999
"13.073091, 121.388563",3/29/2011,82.1,74.6,78.2,89.1,74.6,80.6,73.5,85.56,0,,0,,,,,6.7,67.5,1011.9,91.3,8.3,,,,,2011-03-29T05:53:03,2011-03-29T18:05:54,0.9,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",3/30/2011,83,75.5,78.8,90.3,75.5,80.6,74,85.34,0.03,,25,,,,,6.7,63.8,1012.2,90,9.2,,,,,2011-03-30T05:52:23,2011-03-30T18:05:58,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",3/31/2011,83,76.4,78.8,89.3,76.4,80.9,72.3,80.63,0,,0,,,,,8.9,72.9,1012.3,88.6,8.8,,,,,2011-03-31T05:51:44,2011-03-31T18:06:02,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/1/2011,83,74.9,78.2,87.7,74.9,79.3,70.8,78.51,0.01,,12.5,,,,,6.7,98.8,1012,72.5,8.5,,,,,2011-04-01T05:51:04,2011-04-01T18:06:06,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",4/2/2011,84.3,74.9,79.1,89.3,74.9,80.9,71.5,78.22,0,,0,,,,,6.7,107.1,1011.2,60,8.9,,,,,2011-04-02T05:50:24,2011-04-02T18:06:10,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/3/2011,84.3,74.4,79.1,89.9,74.4,81,71.2,77.33,0,,0,,,,,6.7,117.5,1009.8,72.5,7.8,,,,,2011-04-03T05:49:45,2011-04-03T18:06:14,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/4/2011,83.4,75.8,79.1,92.8,75.8,81.7,73.1,81.98,0,,0,,,,,4.5,120,1010.9,93.8,8.6,,,,,2011-04-04T05:49:06,2011-04-04T18:06:18,0,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",4/5/2011,84.5,76.2,79.3,94,76.2,82.3,73.4,82.34,0,,0,,,,,6.7,87.5,1012.9,80,8.7,,,,,2011-04-05T05:48:27,2011-04-05T18:06:22,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/6/2011,84.3,72.2,78,88.2,72.2,79.4,69.5,75.66,0,,0,,,,,4.5,115,1012.9,76.3,8.1,,,,,2011-04-06T05:47:48,2011-04-06T18:06:26,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/7/2011,83.9,74,79.2,89.7,74,81.2,72.1,79.55,0,,0,,,,,4.5,96.3,1012.8,66.3,8.1,,,,,2011-04-07T05:47:09,2011-04-07T18:06:31,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/8/2011,84.8,75.3,79.2,89.3,75.3,80.7,70.4,75.09,0,,0,,,,,4.5,101.4,1013.2,55,8.7,,,,,2011-04-08T05:46:31,2011-04-08T18:06:36,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/9/2011,79.1,75.3,76.7,79.1,75.3,76.7,72.3,86.45,0.28,,37.5,,,,,4.5,80,1013.6,88.8,6.7,,,,,2011-04-09T05:45:53,2011-04-09T18:06:40,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",4/10/2011,83.4,74,78.2,88.7,74,79.9,71,79.15,0.76,,12.5,,,,,6.7,110,1014.1,68.8,9.2,,,,,2011-04-10T05:45:16,2011-04-10T18:06:45,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",4/11/2011,84.3,73.5,78.8,93.7,73.5,81.7,72.7,81.8,0,,0,,,,,6.7,117.5,1011.6,47.5,9.6,,,,,2011-04-11T05:44:38,2011-04-11T18:06:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/12/2011,84.3,74.6,78.6,92.8,74.6,80.7,73.2,83.75,0.11,,28.57,,,,,4.5,110,1012.9,95.7,8.1,,,,,2011-04-12T05:44:02,2011-04-12T18:06:56,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",4/13/2011,81.6,73.7,77.6,87.3,73.7,78.3,72.8,85.44,0.06,,37.5,,,,,6.7,125,1013.1,85,7.1,,,,,2011-04-13T05:43:25,2011-04-13T18:07:01,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",4/14/2011,84.8,74,79.5,89.6,74,81.4,71.3,76.64,0,,0,,,,,4.5,125,1011.4,62.5,8.1,,,,,2011-04-14T05:42:49,2011-04-14T18:07:07,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/15/2011,85.7,75.8,80.8,89.9,75.8,83.7,71.2,73.12,0,,0,,,,,4.5,96.3,1010.3,66.3,8.1,,,,,2011-04-15T05:42:13,2011-04-15T18:07:13,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/16/2011,86.3,77.1,80.6,93.6,77.1,83.6,72.1,75.9,0,,0,,,,,6.7,90,1010.6,56.3,8.7,,,,,2011-04-16T05:41:38,2011-04-16T18:07:20,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/17/2011,86.3,75.8,81.2,97.3,75.8,86.4,74.9,81.47,0,,0,,,,,4.5,130,1009.4,52.5,9,,,,,2011-04-17T05:41:03,2011-04-17T18:07:26,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/18/2011,88.1,77.3,82.4,98.3,77.3,87.5,74.6,78.09,0,,0,,,,,4.5,228.3,1007.7,56.3,9.8,,,,,2011-04-18T05:40:29,2011-04-18T18:07:33,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/19/2011,88.4,77.3,82.4,103.5,77.3,89,76.4,82.47,0,,0,,,,,4.5,174.3,1008.8,55,9.6,,,,,2011-04-19T05:39:55,2011-04-19T18:07:40,0.52,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/20/2011,87.5,76.7,81.5,94,76.7,85.3,72.8,75.53,0,,0,,,,,4.5,73.8,1010.9,66.3,8.2,,,,,2011-04-20T05:39:22,2011-04-20T18:07:47,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/21/2011,86.1,78.9,81.9,93.3,78.9,86.3,73.9,77.1,0,,0,,,,,6.7,80,1011.4,80,8.1,,,,,2011-04-21T05:38:49,2011-04-21T18:07:55,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/22/2011,86.6,77.1,81.5,94.1,77.1,85.5,73.2,76.5,0.01,,12.5,,,,,6.7,78.8,1009.9,70,7.8,,,,,2011-04-22T05:38:17,2011-04-22T18:08:03,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",4/23/2011,86.3,76.4,80.9,93.6,76.4,84.3,73.5,79.07,0,,0,,,,,4.5,110,1009.1,50,8.2,,,,,2011-04-23T05:37:45,2011-04-23T18:08:11,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/24/2011,87,77.1,81.5,95.1,77.1,85.7,73.7,77.6,0,,0,,,,,4.5,86.3,1009.8,88.8,7.8,,,,,2011-04-24T05:37:14,2011-04-24T18:08:20,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/25/2011,86.3,78.9,82.1,100.2,78.9,89,76.2,82.57,0,,0,,,,,4.5,83.8,1009.7,66.3,8.9,,,,,2011-04-25T05:36:44,2011-04-25T18:08:28,0.77,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/26/2011,83.9,77.3,80.6,92.1,77.3,85,75.9,85.9,1.05,,25,,,,,4.5,105.7,1009.1,67.5,8.3,,,,,2011-04-26T05:36:14,2011-04-26T18:08:38,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",4/27/2011,87.5,76.7,82.5,102.9,76.7,90.7,77,83.64,0,,0,,,,,4.5,111.7,1008,51.3,9,,,,,2011-04-27T05:35:45,2011-04-27T18:08:47,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/28/2011,88.4,75.8,82.8,101.2,75.8,89.7,74.9,77.37,0,,0,,,,,8.9,78,1009.2,38.8,9.3,,,,,2011-04-28T05:35:17,2011-04-28T18:08:57,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/29/2011,88.4,79.4,83.1,106.7,79.4,91.6,77.5,83.22,0,,0,,,,,6.7,78.6,1010.5,58.6,8.7,,,,,2011-04-29T05:34:49,2011-04-29T18:09:07,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",4/30/2011,87.2,77.3,82.7,101.2,77.3,91.1,76.7,82.43,0.24,,12.5,,,,,6.7,72.9,1010.9,66.3,8.5,,,,,2011-04-30T05:34:22,2011-04-30T18:09:18,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",5/1/2011,88.1,80.3,83.7,102.4,85.9,93.5,77.2,80.85,0,,0,,,,,11.2,77.5,1010.4,53.8,8.9,,,,,2011-05-01T05:33:55,2011-05-01T18:09:28,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",5/2/2011,89.3,80.7,84.3,106.6,87,94.9,77.5,80.39,0,,0,,,,,4.5,68.8,1010.1,56.3,9.2,,,,,2011-05-02T05:33:30,2011-05-02T18:09:40,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",5/3/2011,88.1,80.9,84.4,104.6,87,95.3,77.6,80.23,0,,0,,,,,4.5,74.3,1009.2,65,7.1,,,,,2011-05-03T05:33:05,2011-05-03T18:09:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",5/4/2011,88.8,80.3,84.2,102.2,80.3,93.5,77.5,79.11,0.02,,12.5,,,,,4.5,82.5,1008.9,85,8.7,,,,,2011-05-04T05:32:41,2011-05-04T18:10:03,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",5/5/2011,88.4,80.7,83.8,102.3,86.9,93.8,77.8,82.52,0,,0,,,,,4.5,93.3,1009,82.5,8.1,,,,,2011-05-05T05:32:17,2011-05-05T18:10:15,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",5/6/2011,87,76.7,81.4,99,76.7,86,75.1,81.65,0,,0,,,,,4.5,123.3,1009,75,9,,,,,2011-05-06T05:31:55,2011-05-06T18:10:28,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",5/7/2011,89.7,76.4,83.3,105.7,76.4,92.8,77.5,82.93,0,,0,,,,,4.5,308.6,1006.4,86.3,8,,,,,2011-05-07T05:31:33,2011-05-07T18:10:41,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",5/8/2011,81.6,74,77.3,89.7,74,79.1,73.5,88.16,2.01,,62.5,,,,,6.7,264.3,1004,100,5.4,,,,,2011-05-08T05:31:12,2011-05-08T18:10:54,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",5/9/2011,84.3,75.5,80.4,94.6,75.5,85.1,75,83.77,0,,0,,,,,4.5,152,1006.2,95,8.1,,,,,2011-05-09T05:30:51,2011-05-09T18:11:07,0.18,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",5/10/2011,85.4,77.3,81.8,96.9,77.3,89,77.1,86.1,0,,0,,,,,4.5,212.5,1008.5,91.4,7.4,,,,,2011-05-10T05:30:32,2011-05-10T18:11:21,0.23,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",5/11/2011,88.8,77.3,82.3,104.3,77.3,88.4,76.9,84.14,0,,0,,,,,4.5,127.5,1009,70,8.3,,,,,2011-05-11T05:30:13,2011-05-11T18:11:35,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",5/12/2011,88.1,76.2,82.3,102.4,76.2,89.4,76.8,84.11,0,,0,,,,,6.7,154,1008.3,52.5,8.7,,,,,2011-05-12T05:29:55,2011-05-12T18:11:50,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",5/13/2011,89,76.4,83.5,105.2,76.4,92,76.5,80.03,0,,0,,,,,4.5,107.1,1009.7,48.8,8.7,,,,,2011-05-13T05:29:38,2011-05-13T18:12:05,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",5/14/2011,88.8,78.9,83.8,104.9,78.9,93.8,78.1,83.49,0,,0,,,,,4.5,95.7,1010.6,71.3,8.2,,,,,2011-05-14T05:29:22,2011-05-14T18:12:20,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",5/15/2011,88.8,81.8,84.6,102.9,90.8,95,77.3,79.12,0,,0,,,,,8.9,90,1012.3,58.8,9,,,,,2011-05-15T05:29:07,2011-05-15T18:12:35,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",5/16/2011,88.4,80.9,84.2,101,87.9,93.3,76.5,78.25,0,,0,,,,,4.5,80,1012,50,10.1,,,,,2011-05-16T05:28:53,2011-05-16T18:12:51,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",5/17/2011,89.7,76.7,83.7,106.9,76.7,92.8,76.7,79.82,0,,0,,,,,4.5,136.7,1010.1,45,9.6,,,,,2011-05-17T05:28:39,2011-05-17T18:13:07,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",5/18/2011,89.9,77.3,83.3,104.6,77.3,91.2,75.9,78.82,0,,0,,,,,4.5,147.1,1009.3,56.3,9.3,,,,,2011-05-18T05:28:26,2011-05-18T18:13:23,0.51,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,98431099999
"13.073091, 121.388563",5/19/2011,90.2,77.1,83.9,103.8,77.1,91.5,75.9,77.7,0.43,,12.5,,,,,4.5,126.3,1009.8,63.8,8.9,,,,,2011-05-19T05:28:14,2011-05-19T18:13:39,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",5/20/2011,87.9,75.5,81.3,102.7,75.5,87.3,75.8,83.72,2.35,,37.5,,,,,4.5,131.3,1008.8,70,8.5,,,,,2011-05-20T05:28:03,2011-05-20T18:13:56,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,98431099999
"13.073091, 121.388563",5/21/2011,89.7,78.9,84.3,104.9,78.9,93.6,76.9,78.79,0,,0,,,,,4.5,91.7,1007.7,80,9.1,,,,,2011-05-21T05:27:53,2011-05-21T18:14:13,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",5/22/2011,86.1,77.6,80.6,99.9,77.6,84.9,76.7,88.31,0.22,,50,,,,,4.5,136,1008.5,90,6.7,,,,,2011-05-22T05:27:44,2011-05-22T18:14:30,0.65,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,98431099999
"13.073091, 121.388563",5/23/2011,89.7,76.4,82.4,107.2,76.4,90.5,77.2,84.88,1.02,,12.5,,,,,4.5,135,1007.8,91.3,8.8,,,,,2011-05-23T05:27:36,2011-05-23T18:14:47,0.69,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",5/24/2011,89,75.8,82,103.3,75.8,88,76.5,84.1,0.71,,37.5,,,,,4.5,225,1007.1,87.5,8.6,,,,,2011-05-24T05:27:28,2011-05-24T18:15:04,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",5/25/2011,87.2,76.7,82.3,102.1,76.7,90.6,77.5,85.74,0.03,,12.5,,,,,4.5,130,1005.6,78.8,9,,,,,2011-05-25T05:27:21,2011-05-25T18:15:22,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",5/26/2011,87.9,79.8,83,104.3,79.8,91.6,78,85.04,0,,12.5,,,,,6.7,285.7,1003.2,88.8,8.5,,,,,2011-05-26T05:27:16,2011-05-26T18:15:39,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",5/27/2011,89.3,78.2,82.3,103.8,78.2,88,76.1,82.17,0.28,,25,,,,,4.5,233.8,1002.5,97.5,8.1,,,,,2011-05-27T05:27:11,2011-05-27T18:15:57,0.88,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",5/28/2011,85.4,77.1,81.3,97.4,77.1,87,76.2,84.6,0,,0,,,,,6.7,202.9,1005.2,95,8.7,,,,,2011-05-28T05:27:07,2011-05-28T18:16:15,0.92,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",5/29/2011,86.1,78.5,81.5,100.4,78.5,86.8,77.1,86.88,0.02,,12.5,,,,,2.2,241.3,1008.1,97.5,8.2,,,,,2011-05-29T05:27:03,2011-05-29T18:16:33,0.95,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",5/30/2011,86.6,77.6,81.3,100.8,77.6,88.1,77.3,87.85,0.28,,25,,,,,4.5,158.3,1008.6,83.8,8.2,,,,,2011-05-30T05:27:01,2011-05-30T18:16:51,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",5/31/2011,88.4,75.8,82.6,106.7,75.8,91.6,77.8,85.73,0,,0,,,,,2.2,187.5,1007.8,63.8,9,,,,,2011-05-31T05:26:59,2011-05-31T18:17:09,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/1/2011,89.7,77.1,83.5,106.9,77.1,92.8,77.7,83.25,0,,0,,,,,2.2,147.5,1008.7,71.3,8.7,,,,,2011-06-01T05:26:58,2011-06-01T18:17:27,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/2/2011,89.7,77.1,83.3,106.3,77.1,92,77,81.66,0,,0,,,,,6.7,127.1,1009.8,68.8,8.9,,,,,2011-06-02T05:26:58,2011-06-02T18:17:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
